ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype
168801760,2022,DY2 BUOY-2  41%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  67%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  46%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  36%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  78%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  58%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  77%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  100%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  97%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  91%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  40%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  86%,NA,NA,NA,gear,gear,gear
168801760,2022,DY2 BUOY-2  25%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  46%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  53%,NA,NA,NA,gear,gear,gear
168801760,2023,NA,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  73%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  72%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  77%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  58%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  49%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  91%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  52%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  76%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  97%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  60%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  54%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  61%,NA,NA,NA,gear,gear,gear
168801760,2023,DY2 BUOY-2  100%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  100%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  65%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  58%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  90%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  94%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  31%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  54%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  69%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  78%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  68%,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  32%,NA,NA,NA,gear,gear,gear
168801761,2022,NA,NA,NA,NA,gear,gear,gear
168801761,2022,DY2 BUOY-3  76%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  95%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  58%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  100%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  94%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  86%,NA,NA,NA,gear,gear,gear
168801761,2023,NA,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  52%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  65%,NA,NA,NA,gear,gear,gear
168801761,2023,DY2 BUOY-3  69%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  86%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  94%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  58%,NA,NA,NA,gear,gear,gear
168801761,2024,NA,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  65%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  95%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  52%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  69%,NA,NA,NA,gear,gear,gear
168801761,2024,DY2 BUOY-3  100%,NA,NA,NA,gear,gear,gear
168801763,2022,DY2 BUOY-5  79%,NA,NA,NA,gear,gear,gear
168801763,2022,DY2 BUOY-5  61%,NA,NA,NA,gear,gear,gear
168801763,2022,DY2 BUOY-5  93%,NA,NA,NA,gear,gear,gear
168801763,2022,DY2 BUOY-5  100%,NA,NA,NA,gear,gear,gear
168801763,2022,DY2 BUOY-5  81%,NA,NA,NA,gear,gear,gear
168801763,2022,NA,NA,NA,NA,gear,gear,gear
168801767,2022,DW BUOY-2  75%,NA,NA,NA,gear,gear,gear
168801767,2022,DW BUOY-2  85%,NA,NA,NA,gear,gear,gear
168801767,2022,DW BUOY-2  92%,NA,NA,NA,gear,gear,gear
168801767,2022,DW BUOY-2  100%,NA,NA,NA,gear,gear,gear
168801767,2022,NA,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  98%,NA,NA,NA,gear,gear,gear
168801768,2022,NA,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  93%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  85%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  92%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  76%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  86%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  77%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  78%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  100%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  90%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  96%,NA,NA,NA,gear,gear,gear
168801768,2022,DW BUOY-3  80%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  80%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  48%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  100%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  96%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  79%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  85%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  76%,NA,NA,NA,gear,gear,gear
168801768,2023,NA,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  86%,NA,NA,NA,gear,gear,gear
168801768,2023,DW BUOY-3  77%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  86%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  78%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  93%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  68%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  83%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  100%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  81%,NA,NA,NA,gear,gear,gear
168801769,2022,NA,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  90%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  80%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  91%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  77%,NA,NA,NA,gear,gear,gear
168801769,2022,DW BUOY-4  97%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  79%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  93%,NA,NA,NA,gear,gear,gear
168801996,2022,NA,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  100%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  81%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  84%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  67%,NA,NA,NA,gear,gear,gear
168801996,2022,MR BUOY-02  83%,NA,NA,NA,gear,gear,gear
168801998,2022,MR BUOY-04  77%,NA,NA,NA,gear,gear,gear
168801998,2022,MR BUOY-04  100%,NA,NA,NA,gear,gear,gear
168801998,2022,NA,NA,NA,NA,gear,gear,gear
168801998,2022,MR BUOY-04  83%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  84%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  74%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  79%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  100%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  88%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  73%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  94%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  85%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  83%,NA,NA,NA,gear,gear,gear
168802007,2023,BUOY-05  56%,NA,NA,NA,gear,gear,gear
168802050,2021,KSA6 BUOY-01  100%,NA,NA,NA,gear,gear,gear
168802050,2021,KSA6 BUOY-01  82%,NA,NA,NA,gear,gear,gear
168802050,2021,KSA6 BUOY-01  90%,NA,NA,NA,gear,gear,gear
168802050,2022,KSA6 BUOY-01  100%,NA,NA,NA,gear,gear,gear
168802050,2023,KSA6 BUOY-01  100%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  72%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  71%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  64%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  84%,NA,NA,NA,gear,gear,gear
168802051,2021,NA,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  93%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  85%,NA,NA,NA,gear,gear,gear
168802051,2021,KSA6 BUOY-02  35%,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  70%,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  47%,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  76%,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  100%,NA,NA,NA,gear,gear,gear
168802051,2022,NA,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  94%,NA,NA,NA,gear,gear,gear
168802051,2022,KSA6 BUOY-02  92%,NA,NA,NA,gear,gear,gear
168802283,2024,BUOY-18  79%,NA,NA,NA,gear,gear,gear
168802283,2024,NA,NA,NA,NA,gear,gear,gear
168802283,2024,BUOY-18  100%,NA,NA,NA,gear,gear,gear
168802283,2024,BUOY-18  43%,NA,NA,NA,gear,gear,gear
168802323,2022,BUOY-01  82%,NA,NA,NA,gear,gear,gear
168802323,2022,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168802323,2022,BUOY-01  73%,NA,NA,NA,gear,gear,gear
168802323,2023,NA,NA,NA,NA,gear,gear,gear
168802323,2023,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168802326,2021,KSA BUOY-5  52%,NA,NA,NA,gear,gear,gear
168802326,2021,KSA BUOY-5  64%,NA,NA,NA,gear,gear,gear
168802326,2021,KSA BUOY-5  100%,NA,NA,NA,gear,gear,gear
168802326,2021,KSA BUOY-5  78%,NA,NA,NA,gear,gear,gear
168802326,2022,KSA BUOY-5  83%,NA,NA,NA,gear,gear,gear
168802326,2022,KSA BUOY-5  88%,NA,NA,NA,gear,gear,gear
168802326,2022,KSA BUOY-5  62%,NA,NA,NA,gear,gear,gear
168802326,2022,KSA BUOY-5  73%,NA,NA,NA,gear,gear,gear
168802327,2021,KSA BUOY-6  100%,NA,NA,NA,gear,gear,gear
168802327,2022,KSA BUOY-6  100%,NA,NA,NA,gear,gear,gear
168802327,2022,NA,NA,NA,NA,gear,gear,gear
168802327,2022,KSA BUOY-6  30%,NA,NA,NA,gear,gear,gear
168802327,2023,KSA BUOY-6  100%,NA,NA,NA,gear,gear,gear
168802327,2023,KSA BUOY-6  82%,NA,NA,NA,gear,gear,gear
168802328,2021,02328-7-,NA,NA,NA,gear,gear,gear
168802328,2021,KSA BUOY-7  100%,NA,NA,NA,gear,gear,gear
168802328,2022,KSA BUOY-7  95%,NA,NA,NA,gear,gear,gear
168802328,2022,KSA BUOY-7  100%,NA,NA,NA,gear,gear,gear
168802328,2022,KSA BUOY-7  89%,NA,NA,NA,gear,gear,gear
168802328,2022,02328-7-,NA,NA,NA,gear,gear,gear
168802328,2022,KSA BUOY-7  55%,NA,NA,NA,gear,gear,gear
168802329,2021,KSA BUOY-8  91%,NA,NA,NA,gear,gear,gear
168802329,2021,KSA BUOY-8  100%,NA,NA,NA,gear,gear,gear
168802329,2021,KSA BUOY-8  58%,NA,NA,NA,gear,gear,gear
168802329,2022,KSA BUOY-8  64%,NA,NA,NA,gear,gear,gear
168802329,2022,KSA BUOY-8  100%,NA,NA,NA,gear,gear,gear
168802356,2022,TY2 BUOY-3  100%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  45%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  76%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  57%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  60%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  100%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  71%,NA,NA,NA,gear,gear,gear
168802489,2023,BUOY-5  1%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  100%,100%,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  37%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  76%,74%,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  100%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  39%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  71%,66%,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  82%,79%,NA,NA,gear,gear,gear
168802510,2023,NA,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  36%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  52%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  97%,NA,NA,NA,gear,gear,gear
168802510,2023,BUOY-14  94%,92%,NA,NA,gear,gear,gear
168803133,2024,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803133,2024,BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803136,2024,NA,NA,NA,NA,gear,gear,gear
168803136,2024,BUOY-04  100%,100%,NA,NA,gear,gear,gear
168803136,2024,BUOY-04  82%,83%,NA,NA,gear,gear,gear
168803136,2024,BUOY-04  100%,NA,NA,NA,gear,gear,gear
168803136,2024,BUOY-04  89%,93%,NA,NA,gear,gear,gear
168803136,2024,BUOY-04  82%,NA,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  100%,96%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  100%,94%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  78%,NA,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  100%,NA,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  100%,100%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  100%,92%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  53%,NA,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  1%,11%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  79%,100%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  67%,66%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  85%,NA,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  78%,78%,NA,NA,gear,gear,gear
168803137,2024,BUOY-05  78%,79%,NA,NA,gear,gear,gear
168803138,2024,BUOY-06  100%,NA,NA,NA,gear,gear,gear
168803138,2024,BUOY-06  99%,99%,NA,NA,gear,gear,gear
168803138,2024,BUOY-06  100%,100%,NA,NA,gear,gear,gear
168803138,2024,BUOY-06  85%,76%,NA,NA,gear,gear,gear
168803164,2023,BUOY-05  94%,100%,NA,NA,gear,gear,gear
168803164,2023,BUOY-05  100%,100%,NA,NA,gear,gear,gear
168803164,2023,BUOY-05  85%,85%,NA,NA,gear,gear,gear
168803164,2023,BUOY-05  100%,NA,NA,NA,gear,gear,gear
168803165,2022,DW BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803166,2022,DW BUOY-02  100%,100%,NA,NA,gear,gear,gear
168803166,2022,DW BUOY-02  100%,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  80%,82%,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  64%,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  100%,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  98%,NA,NA,NA,gear,gear,gear
168803169,2023,NA,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  95%,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  89%,NA,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  22%,47%,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  100%,100%,NA,NA,gear,gear,gear
168803169,2023,DW BUOY-05  86%,93%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  77%,78%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  85%,NA,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  100%,80%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  82%,82%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  99%,NA,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  77%,76%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  100%,98%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  88%,NA,NA,NA,gear,gear,gear
168803170,2022,MR BUOY-01  71%,100%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  74%,100%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  84%,82%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  100%,76%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  79%,79%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  81%,NA,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  80%,80%,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  82%,NA,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  100%,100%,NA,NA,gear,gear,gear
168803171,2022,NA,NA,NA,NA,gear,gear,gear
168803171,2022,MR BUOY-02  100%,NA,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  85%,NA,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  100%,100%,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  100%, 84%,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  100%,79%,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  85%,84%,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  100%,NA,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  100%,98%,NA,NA,gear,gear,gear
168803172,2022,NA,NA,NA,NA,gear,gear,gear
168803172,2022,MR BUOY-03  93%,94%,NA,NA,gear,gear,gear
168803178,2024,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803178,2024,BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803179,2024,BUOY-02  100%,81%,NA,NA,gear,gear,gear
168803179,2024,BUOY-02  100%,100%,NA,NA,gear,gear,gear
168803179,2024,BUOY-02  100%,NA,NA,NA,gear,gear,gear
168803181,2024,BUOY-04  100%,100%,NA,NA,gear,gear,gear
168803181,2024,BUOY-04  100%,NA,NA,NA,gear,gear,gear
168803182,2024,BUOY-05  100%,NA,NA,NA,gear,gear,gear
168803182,2024,BUOY-05  100%,100%,NA,NA,gear,gear,gear
168803210,2021,BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803210,2021,BUOY-01  93%,91%,NA,NA,gear,gear,gear
168803210,2021,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803210,2022,NA,NA,NA,NA,gear,gear,gear
168803210,2022,BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803210,2022,BUOY-01  100%,100%,NA,NA,gear,gear,gear
168803212,2021,BUOY-03  82%,82%,NA,NA,gear,gear,gear
168803212,2021,BUOY-03  100%,NA,NA,NA,gear,gear,gear
168803212,2021,BUOY-03  100%,100%,NA,NA,gear,gear,gear
168803212,2022,BUOY-03  100%,100%,NA,NA,gear,gear,gear
168803212,2022,BUOY-03  100%,NA,NA,NA,gear,gear,gear
168803213,2021,NA,NA,NA,NA,gear,gear,gear
168803213,2021,BUOY-04  100%,100%,NA,NA,gear,gear,gear
168803213,2021,BUOY-04  88%,89%,NA,NA,gear,gear,gear
168803213,2022,NA,NA,NA,NA,gear,gear,gear
168803213,2022,BUOY-04  100%,NA,NA,NA,gear,gear,gear
168803213,2022,BUOY-04  88%,NA,NA,NA,gear,gear,gear
168803213,2022,BUOY-04  100%,100%,NA,NA,gear,gear,gear
168803215,2021,BUOY-06  100%,100%,NA,NA,gear,gear,gear
168803215,2022,BUOY-06  100%,100%,NA,NA,gear,gear,gear
168803215,2022,NA,NA,NA,NA,gear,gear,gear
168803215,2022,BUOY-06  100%,NA,NA,NA,gear,gear,gear
168803245,2023,YA BHUOY-03  100%,NA,NA,NA,gear,gear,gear
168803245,2023,YA BHUOY-03  100%,100%,NA,NA,gear,gear,gear
168803245,2023,YA BHUOY-03  82%,82%,NA,NA,gear,gear,gear
168803245,2023,NA,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  71%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  73%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  95%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  77%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  60%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  72%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  61%,NA,NA,NA,gear,gear,gear
168803293,2022,DY2 BUOY-01  51%,NA,NA,NA,gear,gear,gear
168803293,2023,DY2 BUOY-01  72%,NA,NA,NA,gear,gear,gear
168803293,2023,DY2 BUOY-01  100%,NA,NA,NA,gear,gear,gear
168803293,2023,DY2 BUOY-01  84%,NA,NA,NA,gear,gear,gear
168803293,2023,DY2 BUOY-01  73%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  90%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  59%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  77%,NA,NA,NA,gear,gear,gear
168803295,2022,NA,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  94%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  100%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  79%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  1%,NA,NA,NA,gear,gear,gear
168803295,2022,DY2 BUOY-03  83%,NA,NA,NA,gear,gear,gear
168803295,2023,NA,NA,NA,NA,gear,gear,gear
168803295,2023,DY2 BUOY-03  1%,NA,NA,NA,gear,gear,gear
168803295,2023,DY2 BUOY-03  100%,NA,NA,NA,gear,gear,gear
168803295,2023,DY2 BUOY-03  79%,NA,NA,NA,gear,gear,gear
168803398,2024,BUOY-12  82%,NA,NA,NA,gear,gear,gear
168803398,2024,BUOY-12  77%,NA,NA,NA,gear,gear,gear
168803398,2024,BUOY-12  89%,NA,NA,NA,gear,gear,gear
168803398,2024,BUOY-12  81%,NA,NA,NA,gear,gear,gear
168803398,2024,BUOY-12  100%,NA,NA,NA,gear,gear,gear
168803490,2023,DS BUOY-04  100%,NA,NA,NA,gear,gear,gear
168803490,2023,DS BUOY-04  73%,76%,NA,NA,gear,gear,gear
168803490,2023,DS BUOY-04  100%,100%,NA,NA,gear,gear,gear
168803490,2023,NA,NA,NA,NA,gear,gear,gear
168803491,2023,DS BUOY-05  100%,100%,NA,NA,gear,gear,gear
168803516,2023,BUOY SL-02  100%,NA,NA,NA,gear,gear,gear
168803516,2023,BUOY SL-02  73%,NA,NA,NA,gear,gear,gear
168803516,2023,BUOY SL-02  74%,NA,NA,NA,gear,gear,gear
168803518,2023,BUOY SL-04  91%,NA,NA,NA,gear,gear,gear
168803518,2023,BUOY SL-04  100%,NA,NA,NA,gear,gear,gear
168803519,2023,NA,NA,NA,NA,gear,gear,gear
168803519,2023,BUOY SL-05  65%,NA,NA,NA,gear,gear,gear
168803519,2023,BUOY SL-05  100%,NA,NA,NA,gear,gear,gear
168803520,2023,NA,NA,NA,NA,gear,gear,gear
168803520,2023,BUOY SL-06  100%,NA,NA,NA,gear,gear,gear
168803520,2023,BUOY SL-06  63%,NA,NA,NA,gear,gear,gear
168803520,2023,BUOY SL-06  80%,NA,NA,NA,gear,gear,gear
168803521,2023,BUOY SL-07  100%,NA,NA,NA,gear,gear,gear
168803521,2023,BUOY SL-07  88%,NA,NA,NA,gear,gear,gear
168803522,2023,BUOY SL-08  100%,NA,NA,NA,gear,gear,gear
168803522,2023,BUOY SL-08  79%,NA,NA,NA,gear,gear,gear
168803523,2023,NA,NA,NA,NA,gear,gear,gear
168803523,2023,BUOY SL-09  71%,NA,NA,NA,gear,gear,gear
168803523,2023,BUOY SL-09  78%,NA,NA,NA,gear,gear,gear
168803523,2023,BUOY SL-09  100%,NA,NA,NA,gear,gear,gear
168803524,2023,BUOY SL-10  100%,NA,NA,NA,gear,gear,gear
168803551,2023,HF66 BUOY-7  100%,NA,NA,NA,gear,gear,gear
168803556,2023,HF66 BUOY-12  57%,NA,NA,NA,gear,gear,gear
168803556,2023,HF66 BUOY-12  100%,NA,NA,NA,gear,gear,gear
168803556,2023,HF66 BUOY-12  80%,NA,NA,NA,gear,gear,gear
168803556,2023,HF66 BUOY-12  76%,NA,NA,NA,gear,gear,gear
168803556,2023,HF66 BUOY-12  58%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  54%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  100%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  58%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  79%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  72%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  95%,NA,NA,NA,gear,gear,gear
168803557,2023,HF66 BUOY-13  52%,NA,NA,NA,gear,gear,gear
168803558,2023,NA,NA,NA,NA,gear,gear,gear
