ssvid,year,shipname,callsign,imo,gfw_best_flag,best_vessel_class,prod_shiptype,prod_geartype,noisy_vessel
370130000,2023,FJ BLU,3FUH8,9477816,PAN,cargo,cargo,cargo,FALSE
370130000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370163000,2023,SUMMIT RIVER,3ERT4,9369461,PAN,tanker,other,other,FALSE
370163000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
370299000,2023,MORNING CAMILLA,H3LJ,9477919,PAN,cargo,cargo,cargo,FALSE
370333000,2023,IBIS WIND,3FNZ7,9665932,PAN,cargo,cargo,cargo,FALSE
370341000,2022,MSC VALERIA,3FFK4,9461439,PAN,cargo,cargo,cargo,FALSE
370341000,2023,MSC VALERIA,3FFK4,9461439,PAN,cargo,cargo,cargo,FALSE
370355000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
370355000,2023,GAS ALKHALEEJ,3ESM3,9385685,PAN,tanker,other,other,FALSE
370363000,2023,SEVEN SEAS HIGHWAY,3EDJ6,9238521,PAN,cargo_or_reefer,other,other,FALSE
370403000,2024,DONGNI,3FUR9,9420215,PAN,cargo,cargo,cargo,FALSE
370425000,2023,FLORA EXPRESS,3FOC2,9903499,PAN,tanker,other,other,FALSE
370475000,2022,NINE FRONTIER,3ESZ5,9363106,PAN,cargo,cargo,cargo,FALSE
370485000,2022,PACIFIC SEAGULL,3FVM5,9782364,PAN,cargo,cargo,cargo,FALSE
370552000,2023,DREAM JASMINE,3ETG6,9334246,PAN,cargo,cargo,cargo,FALSE
370567000,2023,MORNING LINDA,3ETI,9383106,PAN,cargo,cargo,cargo,FALSE
370587000,2023,ONE HENRY HUDSON,3ETK4,9302176,PAN,cargo,cargo,cargo,FALSE
370612000,2023,K. MUGUNGWHA,3ETM6,9373010,PAN,tanker,other,other,FALSE
370612000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
370678000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370678000,2023,PACIFIC POWER,3EQY4,9539262,PAN,cargo,cargo,cargo,FALSE
370681000,2023,ARIES LEADER,HPVD,9676864,PAN,cargo,cargo,cargo,FALSE
370697000,2022,DONG-A KRIOS,H3LE,9694191,PAN,tanker,other,other,FALSE
370737000,2024,SUN EXCELSIOR,3EUF9,9691515,PAN,cargo,cargo,cargo,FALSE
370768000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370768000,2023,SENDAI SPIRIT,3FYY9,9370824,PAN,cargo,cargo,cargo,FALSE
370852000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370852000,2022,PLEIADES SPIRIT,3FYP8,9409326,PAN,cargo,cargo,cargo,FALSE
370885000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370885000,2023,IRIS SKY,3FQE7,9470777,PAN,cargo,cargo,cargo,FALSE
370885000,2024,IRIS SKY,3FQE7,9470777,PAN,cargo,cargo,cargo,FALSE
370885000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370914000,2023,LUCINA PROVIDENCE,HPVN,9349784,PAN,tanker,other,other,FALSE
370993000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
370993000,2023,MSC FRANCESCA,3FXI,9401116,PAN,cargo,cargo,cargo,FALSE
371053000,2016,BOW ARCHITECT,3EBB7,9319480,PAN,tanker,other,other,FALSE
371147000,2023,GRAND PEARL,3EPV3,9339844,PAN,cargo,cargo,cargo,FALSE
371161000,2022,NEW HUNTER,3EBL8,9296781,PAN,cargo,cargo,cargo,FALSE
371185000,2023,PLUTO LEADER,3FWP6,9338890,SGP,cargo,cargo,cargo,FALSE
371185000,2023,NA,NA,NA,SGP,cargo,cargo,cargo,FALSE
371208000,2023,KIKYO,H9ZX,9415703,PAN,cargo,cargo,cargo,FALSE
371208000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371244000,2024,NA,NA,NA,PAN,supply_vessel,other,other,FALSE
371244000,2024,MAHO CORAL,3FEP4,9780706,PAN,supply_vessel,other,other,FALSE
371272000,2023,ATLANTIC TIGER,3ERH2,9374064,PAN,cargo,cargo,cargo,FALSE
371272000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371274000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371274000,2022,MAERSK ENSENADA,H9UW,9502958,PAN,cargo,cargo,cargo,FALSE
371294000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
371294000,2023,SUNSHINE EXPRESS,3FWP5,9433808,PAN,tanker,other,other,FALSE
371371000,2016,LEO ADVANCE,3ENJ2,9442225,PAN,cargo,cargo,cargo,FALSE
371384000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371384000,2023,GRAND DUKE,3ECP7,9303170,PAN,cargo,cargo,cargo,FALSE
371414000,2022,CHALLENGE PINNACLE,HPAD,9788588,PAN,cargo,cargo,cargo,FALSE
371414000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371414000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371414000,2023,CHALLENGE PINNACLE,HPAD,9788588,PAN,cargo,cargo,cargo,FALSE
371478000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371478000,2023,MSXT ASTERIA,3EGO7,9723203,PAN,cargo,cargo,cargo,FALSE
371542000,2023,NO1 POHAH,3FSS6,8714944,PAN,specialized_reefer,carrier,carrier,FALSE
371542000,2023,NA,NA,NA,PAN,specialized_reefer,other,other,FALSE
371559000,2022,TIANJIN HIGHWAY,3EDE7,9294355,PAN,cargo,cargo,cargo,FALSE
371559000,2023,TIANJIN HIGHWAY,3EDE7,9294355,PAN,cargo,cargo,cargo,FALSE
371582000,2024,MSC LAURENCE,3FUT9,9467419,PAN,cargo,cargo,cargo,FALSE
371582000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371628000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371628000,2022,KEN TOKU,3EDN3,9316945,PAN,cargo,cargo,cargo,FALSE
371649000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371649000,2022,IVS HAYAKITA,3FHS5,9760158,PAN,cargo,cargo,cargo,FALSE
371813000,2022,OCEAN TRINITY,3EEU,9344291,PAN,cargo,cargo,cargo,FALSE
371841000,2019,IGNAZIO,3FEY6,9425784,PAN,cargo,cargo,cargo,FALSE
371841000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371952000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371952000,2023,SPRING LEGEND,3FBS3,9687112,PAN,cargo,cargo,cargo,FALSE
371962000,2023,GLOBAL HOSPITALITY,H8WY,9687655,PAN,cargo,cargo,cargo,FALSE
371962000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
371980000,2022,CORAL RING,3EFA3,9337092,PAN,cargo,cargo,cargo,FALSE
372038000,2022,ONE HUMBER,3EHZ5,9302140,PAN,cargo,cargo,cargo,FALSE
372038000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372104000,2024,ONE HANNOVER,3EIC8,9302138,PAN,cargo,cargo,cargo,FALSE
372130000,2023,UNIVERSAL PIONEER,3FCG9,9370214,PAN,cargo,cargo,cargo,FALSE
372130000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372140000,2019,DORADO LEADER,3EIF6,9308895,PAN,cargo,cargo,cargo,FALSE
372140000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372140000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372140000,2024,DORADO LEADER,3EIF6,9308895,PAN,cargo,cargo,cargo,FALSE
372148000,2023,LONDON HIGHWAY,3EIF9,9362267,PAN,cargo,cargo,cargo,FALSE
372148000,2024,LONDON HIGHWAY,3EIF9,9362267,PAN,cargo,cargo,cargo,FALSE
372161000,2024,MARIO,3EMN9,9875006,PAN,cargo,cargo,cargo,FALSE
372191000,2022,FOREST TRADER,3FCW6,9614361,PAN,cargo,cargo,cargo,FALSE
372191000,2023,FOREST TRADER,3FCW6,9614361,PAN,cargo,cargo,cargo,FALSE
372198000,2023,NOVA CAELI,3FBW5,9836414,PAN,cargo,cargo,cargo,FALSE
372198000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372213000,2023,GEMINI OCEAN,H3DT,9798832,PAN,cargo_or_tanker,other,other,FALSE
372281000,2019,GRACE OCEAN,3EVL5,9652492,PAN,cargo,cargo,cargo,FALSE
372346000,2024,SIERRA NEVADA HWY,3EIO4,9325439,PAN,cargo,cargo,cargo,FALSE
372361000,2022,ALBION BAY,3FLD3,9496989,PAN,cargo,cargo,cargo,FALSE
372394000,2022,ESPRIT LOTUS,3EIT6,9343443,PAN,cargo,cargo,cargo,FALSE
372470000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
372470000,2023,MUSANAH,3FLT5,9415648,PAN,tanker,other,other,FALSE
372487000,2023,NA,NA,NA,PAN,cargo_or_tanker,other,other,FALSE
372487000,2023,PRISM AGILITY,3FNY8,9810549,PAN,cargo_or_tanker,other,other,FALSE
372506000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372506000,2022,TAI HONESTY,3EJF9,9304370,PAN,cargo,cargo,cargo,FALSE
372512000,2023,NYK VENUS,3EJG5,9312793,PAN,cargo,cargo,cargo,FALSE
372536000,2019,CORAL EMERALD,3EJJ3,9316892,PAN,cargo,cargo,cargo,FALSE
372543000,2023,DONIAMBO,3EJJ9,9333101,PAN,cargo,cargo,cargo,FALSE
372545000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372545000,2022,SAKIZAYA POWER,3FMF8,9783136,PAN,cargo,cargo,cargo,FALSE
372613000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372613000,2024,GRAND CHAMPION,3EOR3,9340570,PAN,cargo,cargo,cargo,FALSE
372627000,2023,MORNING LILY,3FDI5,9446013,PAN,cargo,cargo,cargo,FALSE
372627000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372639000,2023,BRIGHT DAWN,3EJX5,9362372,PAN,tanker,other,other,FALSE
372665000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372665000,2024,HUMEN BRIDGE,3EKA7,9302164,PAN,cargo,cargo,cargo,FALSE
372712000,2023,PHOENIX K,3EKF8,9317365,PAN,cargo,cargo,cargo,FALSE
372733000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372733000,2023,EVER FIT,3FNL4,9850795,PAN,cargo,cargo,cargo,FALSE
372736000,2023,MSC SINDY,3EKJ3,9336048,PAN,cargo,cargo,cargo,FALSE
372759000,2023,CORONA MAJESTY,3EKL7,9427005,PAN,cargo,cargo,cargo,FALSE
372815000,2019,ANSAC CHRISTINE NANC,3FSP7,9614311,PAN,cargo,cargo,cargo,FALSE
372865000,2022,HYDRANGEA,3FFV3,9888900,PAN,cargo,cargo,cargo,FALSE
372865000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372885000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372885000,2019,MIZUNAGI II,3FJL,9568213,PAN,cargo,cargo,cargo,FALSE
372914000,2023,MORNING CONDUCTOR,3FHA3,9336050,KOR,cargo,cargo,cargo,FALSE
372924000,2024,LOCH MELFORT,3FRR3,9658795,PAN,cargo,cargo,cargo,FALSE
372934000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372934000,2023,COSCO BOSTON,3ELF2,9335173,PAN,cargo,cargo,cargo,FALSE
372945000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372945000,2023,ANDROMEDA SPIRIT,3ELH2,9372327,PAN,cargo,cargo,cargo,FALSE
372956000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
372956000,2023,ARGENT ASTER,3ELI8,9379959,PAN,tanker,other,other,FALSE
372974000,2019,GLOBAL AQUA,3FEE2,9805714,PAN,cargo,cargo,cargo,FALSE
372974000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
372985000,2022,BERGE NISHIKAWA,3EWR3,9863792,PAN,cargo,cargo,cargo,FALSE
372998000,2023,NSU INSPIRE,3FID5,9438913,PAN,cargo,cargo,cargo,FALSE
373005000,2019,MSC VANDYA,3FDW4,9484467,PAN,cargo,cargo,cargo,FALSE
373045000,2023,GLOBE ATLAS,3FTQ2,9765550,PAN,tanker,other,other,FALSE
373046000,2022,NAVIOS CITRINE,3FFM,9782170,PAN,cargo,cargo,cargo,FALSE
373082000,2023,DONGHAE STAR,3FNX4,9592604,PAN,cargo,cargo,cargo,FALSE
373085000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373085000,2023,MAINE DREAM,3EYA8,9520601,PAN,cargo,cargo,cargo,FALSE
373096000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373096000,2019,KEY JOURNEY,3FNS5,9433640,PAN,cargo,cargo,cargo,FALSE
373100000,2024,TANIKAZE,3FGT4,9667899,PAN,cargo,cargo,cargo,FALSE
373132000,2023,PRT DREAM,3EXT,9524011,PAN,cargo,cargo,cargo,FALSE
373132000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373153000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373153000,2023,CYPRESS ARROW,HOVV,9720067,PAN,cargo,cargo,cargo,FALSE
373167000,2023,DAIO SOUTHERN CROSS,3EWL2,9566629,PAN,cargo,cargo,cargo,FALSE
373183000,2022,MSC DEILA,3FKL6,9461415,DEU,cargo,cargo,cargo,FALSE
373230000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373230000,2023,SPRING BREEZE,3FIJ9,9610200,PAN,cargo,cargo,cargo,FALSE
373254000,2023,SAKIZAYA KALON,3FEC3,9749908,PAN,cargo,cargo,cargo,FALSE
373254000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373263000,2022,GLOBE IRIS,3FRB4,9902160,PAN,cargo_or_tanker,other,other,FALSE
373320000,2023,ATLANTIC RUBY,HOLY,9628245,PAN,cargo,cargo,cargo,FALSE
373334000,2024,NORD COPENHAGEN,3FNV7,9537020,PAN,cargo,cargo,cargo,FALSE
373334000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373355000,2016,MSC ARIANE,3FDA3,9484443,PAN,cargo,cargo,cargo,FALSE
373435000,2019,GAS WISDOM,H9CC,9788992,PAN,tanker,other,other,FALSE
373562000,2024,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373562000,2024,FLAG EVI,3FOU7,9619799,PAN,cargo,cargo,cargo,FALSE
373568000,2023,NA,NA,NA,PAN,non_fishing,other,other,FALSE
373568000,2023,GAS GALA,3EBU9,9892406,PAN,non_fishing,other,other,FALSE
373603000,2022,MISHIMA,3FXF9,9831476,PAN,cargo,cargo,cargo,FALSE
373693000,2019,SG UNITED,3EWE7,9614919,PAN,cargo,cargo,cargo,FALSE
373712000,2024,EVER FAME,H9CF,9850800,PAN,supply_vessel,other,other,FALSE
373740000,2019,NA,NA,NA,PAN,tanker,other,other,FALSE
373740000,2019,ASTOMOS EARTH,3FZF2,9607069,PAN,tanker,other,other,FALSE
373788000,2023,GLOBAL ROSE,3FUC3,9495959,PAN,cargo,cargo,cargo,FALSE
373855000,2023,K. CONFIDENCE,3EZT5,9495416,PAN,cargo,cargo,cargo,FALSE
373874000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373874000,2023,KEY FUTURE,3FIX4,9512329,PAN,cargo,cargo,cargo,FALSE
373927000,2022,KASHIMA MARU,3FIB4,9552434,PAN,cargo,cargo,cargo,FALSE
373927000,2024,KASHIMA MARU,3FIB4,9552434,PAN,cargo,cargo,cargo,FALSE
373928000,2019,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373928000,2019,GENIUS STAR XI,3FGS3,9622710,PAN,cargo,cargo,cargo,FALSE
373932000,2024,ONE HANGZHOU BAY,3FMK3,9566394,PAN,cargo,cargo,cargo,FALSE
373943000,2023,ELM K,3EVH2,9614294,PAN,cargo,cargo,cargo,FALSE
373965000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
373965000,2023,TAI SPRING,3EDA3,9771092,PAN,cargo,cargo,cargo,FALSE
374022000,2023,MARVEL HERON,3EVN7,9770440,PAN,tanker,other,other,FALSE
374022000,2023,NA,NA,NA,PAN,tanker,other,other,FALSE
374057000,2024,ST.CLEMENS,3FSR7,9790361,PAN,tanker,other,other,FALSE
374192000,2022,NA,NA,NA,PAN,tanker,other,other,FALSE
374192000,2022,LEGEND PROSPERITY,3FJP4,9723679,PAN,tanker,other,other,FALSE
374223000,2023,VINCENT TALISMAN,3EUM4,9855604,PAN,cargo,cargo,cargo,FALSE
374252000,2022,CIELO D'EUROPA,HO7086,9539286,PAN,cargo,cargo,cargo,FALSE
374254000,2022,MG HAMMOND,3FMJ5,9748045,PAN,cargo,cargo,cargo,FALSE
374258000,2023,SAKIZAYA JUSTICE,3EQK9,9749893,PAN,cargo,cargo,cargo,FALSE
374266000,2024,CHEMSTAR TIERRA,3EXM9,9827451,PAN,tanker,other,other,FALSE
374275000,2022,IYO SEA,3FAO8,9722455,PAN,cargo,cargo,cargo,FALSE
374291000,2024,FRANBO LOGIC,3EAV6,9742417,PAN,cargo,cargo,cargo,FALSE
374306000,2023,SEA PIONEER,3FVN6,9758131,PAN,cargo,cargo,cargo,FALSE
374345000,2023,GAS STELLA,3EEX,9765562,PAN,tanker,other,other,FALSE
374353000,2022,COSMIC ACE,3EDH6,9779927,PAN,cargo,cargo,cargo,FALSE
374353000,2022,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
374417000,2023,NA,NA,NA,PAN,cargo,cargo,cargo,FALSE
374417000,2023,RISING SKY,3FEC4,9782259,PAN,cargo,cargo,cargo,FALSE
374438000,2024,DRIVE GREEN HIGHWAY,3FTM8,9728069,PAN,cargo,cargo,cargo,FALSE
374462000,2022,DALIA,H08230,9731561,PAN,non_fishing,other,other,TRUE
374462000,2022,AOM SOPHIE II,H9CH,9881366,PAN,non_fishing,other,other,TRUE
374464000,2016,MSC VITA,3EWM7,9702089,PAN,cargo,cargo,cargo,FALSE
374487000,2023,LAUREL PRIME,3FLA7,9795672,PAN,tanker,other,other,FALSE
374581000,2023,CHICAGO HARMONY,3FGE3,9755696,PAN,cargo,cargo,cargo,FALSE
374581000,2023,CHICAGO HARMONY,3FGE3,NA,PAN,cargo,cargo,cargo,FALSE
374590000,2023,BORACAY ISLAND,3ERW5,9760641,PAN,cargo,cargo,cargo,FALSE
374788000,2023,PRELUDE,H9FG,9810654,PAN,tanker,other,other,FALSE
374816000,2023,HYUNDAI PEACEPIA,3EOW7,9761853,PAN,tanker,other,other,FALSE
374910000,2024,RED LILY,3EPS4,9758442,PAN,cargo,cargo,cargo,FALSE
374968000,2022,BUNUN HERO,3FHM5,9738894,PAN,cargo,cargo,cargo,FALSE
374968000,2023,BUNUN HERO,3FHM5,9738894,PAN,cargo,cargo,cargo,FALSE
374993000,2023,G. SPIRIT,3EEW9,9797876,PAN,tanker,other,other,FALSE
403514001,2024,NCC SHAMS,HZEF,9459010,SAU,tanker,other,other,FALSE
403533001,2023,BAHRI JAZAN,HZFI,9620970,SAU,cargo,cargo,cargo,FALSE
403548000,2023,BAHRI TULIP,HZGF,9324497,SAU,tanker,other,other,FALSE
403549000,2023,BAHRI ROSE,HZGG,9323596,SAU,tanker,other,other,FALSE
403698000,2023,ALJAZI,HZLD,9837133,SAU,cargo,cargo,cargo,FALSE
405000382,2023,MEGHNA VICTORY,S2CI5,9928827,BGD,cargo,cargo,cargo,FALSE
412120000,2023,NA,NA,NA,CHN,cargo,cargo,cargo,TRUE
412120000,2023,8888,68,NA,CHN,cargo,cargo,cargo,TRUE
412120000,2023,8888,NA,NA,CHN,cargo,cargo,cargo,TRUE
412120000,2023,LE LI,BOKW,9192674,CHN,cargo,cargo,cargo,TRUE
412346000,2024,XIN AN PING,BOCB4,9406805,CHN,cargo,cargo,cargo,FALSE
412349000,2023,AN CHANG,BOCB8,9407861,CHN,cargo,cargo,cargo,FALSE
412371227,2023,SONG HANG,BZW4Q,NA,CHN,non_fishing,other,other,FALSE
412420448,2023,JIN HAI 829,BZ2VG,NA,CHN,squid_jigger,fishing,squid_jigger,FALSE
412420448,2023,JIN HAI 829,BZ2VZ,NA,CHN,squid_jigger,fishing,squid_jigger,FALSE
412420448,2023,JINHAI829,NA,NA,CHN,squid_jigger,fishing,squid_jigger,FALSE
412420538,2023,PUYUAN837,BZ7VO,NA,CHN,squid_jigger,fishing,squid_jigger,FALSE
412420538,2023,PU YUAN 837,NA,NA,CHN,squid_jigger,fishing,squid_jigger,FALSE
412421071,2023,PINGTAIRONGLENG6,BZW6K,8524442,CHN,specialized_reefer,carrier,carrier,FALSE
412421139,2023,ZHOUYU909,BZKUUL7,NA,CHN,fishing,fishing,fishing,FALSE
412549015,2023,NINGTAILENG8,BZU8R,NA,CHN,specialized_reefer,carrier,carrier,FALSE
412549038,2023,LURONGYUANYUYUN999,BZVE3,NA,CHN,specialized_reefer,carrier,carrier,TRUE
412549499,2023,FUYUANYUYUN877,BZW7Y,9920942,CHN,specialized_reefer,carrier,carrier,FALSE
412549501,2023,FU YUAN YU YUN 878,BZW8Y,9920930,CHN,specialized_reefer,carrier,carrier,FALSE
413054000,2022,NA,NA,NA,CHN,cargo,cargo,cargo,FALSE
413054000,2022,XIN QING DAO,BPAR,9270452,CHN,cargo,cargo,cargo,FALSE
413064000,2024,XIN YAN TIAN,BPBA,9234367,CHN,cargo,cargo,cargo,FALSE
413138000,2023,XIN FANG CHENG,BPBN,9309930,CHN,cargo,cargo,cargo,FALSE
413151000,2022,XIN YING KOU,BPBX,9312585,CHN,cargo,cargo,cargo,FALSE
413165000,2023,XIN MEI ZHOU,BPKC,9337925,CHN,cargo,cargo,cargo,FALSE
413165000,2023,NA,NA,NA,CHN,cargo,cargo,cargo,FALSE
413166000,2023,XIN TAI CANG,BPNA,9320465,CHN,cargo,cargo,cargo,FALSE
413171000,2023,NA,NA,NA,CHN,cargo,cargo,cargo,FALSE
413171000,2023,XIN FEI ZHOU,BPKD,9337937,CHN,cargo,cargo,cargo,FALSE
413173000,2024,XIN DA YANG ZHOU,BPKE,9337949,CHN,cargo,cargo,cargo,FALSE
413192000,2022,CUI PING FENG,BRPE,9523172,CHN,cargo,cargo,cargo,FALSE
413310040,2022,XIN MING ZHOU 106,BOUN9,9915014,CHN,cargo,cargo,cargo,FALSE
413310040,2023,XIN MING ZHOU 106,BOUN9,9915014,CHN,cargo,cargo,cargo,FALSE
413336090,2023,XIN MING ZHOU 108,BOXD7,9915026,CHN,cargo,cargo,cargo,FALSE
413373000,2023,CHANG HANG FENG CAI,BURO,9379789,CHN,tanker,other,other,FALSE
413490410,2022,DA JI,BOUF,9768538,CHN,cargo,cargo,cargo,FALSE
413515960,2023,PING AN CHENG,BOHA,9742974,CHN,cargo,cargo,cargo,FALSE
414239000,2023,ZHONG GU JI LIN,BYND,9232113,DEU,cargo,cargo,cargo,FALSE
414246000,2022,ZHONG GU SHAN DONG,BORG5,9333060,DEU,cargo,cargo,cargo,FALSE
414294000,2023,ANJI 23,BICL7,9776858,CHN,cargo,cargo,cargo,FALSE
414305000,2023,GUANG XIN,BRWM,9786035,CHN,cargo,cargo,cargo,FALSE
414308000,2019,GUANG AN CHENG,BOGX,9742986,CHN,cargo,cargo,cargo,FALSE
414331000,2023,AN JI 24,BQTD,9776860,CHN,cargo,cargo,cargo,FALSE
414333000,2023,REN JIAN 19,BQOJ,9280809,CHN,cargo,cargo,cargo,FALSE
414348000,2022,ZHONG GU JIANG SU,BQTM,9400148,CHN,cargo,cargo,cargo,FALSE
414366000,2022,REN JIAN 27,BQQT,9484510,CHN,cargo,cargo,cargo,FALSE
414474000,2023,YUAN GUI YANG,BOMD3,9843302,CHN,tanker,other,other,FALSE
414477000,2023,GUO YUAN 86,BOMS4,9864186,CHN,cargo,cargo,cargo,FALSE
414518000,2023,ZHEN XIANG 9,BOQE3,9541825,CHN,cargo,cargo,cargo,FALSE
414529000,2023,HUAN QIU 1200,BORE9,9463815,CHN,other_not_fishing,other,other,FALSE
414653000,2023,HENG HUI 6,BQVX,9287895,CHN,cargo,cargo,cargo,FALSE
414771000,2022,NA,NA,NA,CHN,cargo,cargo,cargo,FALSE
414771000,2022,BAO AN LING,BRJK,9604287,CHN,cargo,cargo,cargo,FALSE
416000013,2023,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000013,2023,HORNG YIH FWU NO268,BJ4593,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000054,2022,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000054,2023,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000137,2019,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000137,2019,JENN DONG YIH,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000137,2019,JENN DONG YIH,BJ3519,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000137,2023,JENN FENG YI NO1,BG3819,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000405,2019,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000405,2019,JIN CHING FUH NO.62,BJ3930,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000405,2019,JIN CHING FUH NO.62,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000411,2023,HORNG YIH FWU NO368,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000411,2023,HORNG YIH FWU NO368,BJ4693,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000411,2023,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2019,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2019,JIN CHINQ FUH 66,BJ3929,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2019,NA,BJ3929,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2023,JIN CHINQ FUH 66,BJ3929,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2023,NA,BJ3929,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416000412,2023,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001252,2023,SHIN DER YIH NO.168,BJ4505,8342105,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001252,2023,SHIN DER YIH NO.168,BJ4505,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001414,2023,MAN YI NO 168,BJ4651,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001519,2023,SHENG FU YU NO.168,BJ4631,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001519,2023,NA,BJ4631,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001799,2023,HORNG YIH FWU NO.628,BJ4570,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001799,2023,NA,BJ4570,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416001799,2023,NA,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416002127,2023,JIN CHENG LI NO1,NA,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
416002127,2023,JIN CHENG LI NO1,BJ4753,NA,TWN,drifting_longlines,fishing,drifting_longlines,FALSE
